IDX,RegionVal,RegionType,ID,Unemployment Rate,Average Earnings,Percent High School Graduate
2188,Haskell,County,0500000US40061,3.6,39909,85
2189,Adair,County,0500000US40001,3.1,52267,84
2190,Alfalfa,County,0500000US40003,3.4,46527,89
2191,Beckham,County,0500000US40009,3.3,55441,84
2192,Bryan,County,0500000US40013,4.5,43967,80
2193,Choctaw,County,0500000US40023,5.4,45169,86
2194,Cleveland,County,0500000US40027,3.7,52075,89
2195,Custer,County,0500000US40039,5.2,44226,84
2196,Harmon,County,0500000US40057,4.6,47787,76
2197,Jackson,County,0500000US40065,4.2,49571,78
2198,Kiowa,County,0500000US40075,3.2,32022,89
2199,McClain,County,0500000US40087,5.4,31172,85
2200,McCurtain,County,0500000US40089,2.9,32444,76
2201,Marshall,County,0500000US40095,5.8,39453,72
2202,Mayes,County,0500000US40097,4.3,46106,86
2203,Muskogee,County,0500000US40101,4.4,51226,76
2204,Osage,County,0500000US40113,4.2,40834,81
2205,Pawnee,County,0500000US40117,2.7,39768,72
2206,Pottawatomie,County,0500000US40125,3.2,32776,81
2207,Seminole,County,0500000US40133,3.3,48091,80
2208,Sequoyah,County,0500000US40135,4.8,47660,77
2209,Stephens,County,0500000US40137,3.3,32289,74
2210,Tillman,County,0500000US40141,4.2,50184,87
2211,Atoka,County,0500000US40005,2.8,44103,73
2212,Beaver,County,0500000US40007,4.6,37870,86
2213,Blaine,County,0500000US40011,2.5,35597,87
2214,Caddo,County,0500000US40015,4.3,39874,76
2215,Canadian,County,0500000US40017,5.7,47338,87
2216,Carter,County,0500000US40019,3,36260,80
2217,Cherokee,County,0500000US40021,3.9,44603,85
2218,Cimarron,County,0500000US40025,4.9,43923,85
2219,Coal,County,0500000US40029,4.9,53941,76
2220,Comanche,County,0500000US40031,5.8,52532,80
2221,Cotton,County,0500000US40033,3.4,51955,87
2222,Craig,County,0500000US40035,4.7,37215,79
2223,Creek,County,0500000US40037,3.1,39892,81
2224,Delaware,County,0500000US40041,3,31499,86
2225,Dewey,County,0500000US40043,5.5,45996,89
2226,Ellis,County,0500000US40045,4.5,56585,81
2227,Garfield,County,0500000US40047,2.5,35802,73
2228,Garvin,County,0500000US40049,5,45793,79
2229,Major,County,0500000US40093,3.1,46370,89
2230,Murray,County,0500000US40099,4.2,46131,76
2231,Noble,County,0500000US40103,5,36498,89
2232,Nowata,County,0500000US40105,3.9,38955,78
2233,Okfuskee,County,0500000US40107,4.2,42940,81
2234,Oklahoma,County,0500000US40109,3.4,45755,83
2235,Okmulgee,County,0500000US40111,5.5,55680,74
2236,Ottawa,County,0500000US40115,5.5,41935,84
2237,Payne,County,0500000US40119,4.4,40784,88
2238,Pittsburg,County,0500000US40121,3.3,33072,80
2239,Pontotoc,County,0500000US40123,4.6,39199,78
2240,Pushmataha,County,0500000US40127,3.2,39091,77
2241,Hughes,County,0500000US40063,2.6,30994,82
2242,Jefferson,County,0500000US40067,2.7,36632,86
2243,Johnston,County,0500000US40069,3.6,51120,79
2244,Kay,County,0500000US40071,5.5,41603,74
2245,Kingfisher,County,0500000US40073,3.3,47504,77
2246,Latimer,County,0500000US40077,5.4,45144,86
2247,Le Flore,County,0500000US40079,2.8,45166,76
2248,Lincoln,County,0500000US40081,4.3,49780,74
2249,Logan,County,0500000US40083,5.5,40587,72
2250,Love,County,0500000US40085,3.4,50760,79
2251,McIntosh,County,0500000US40091,4.8,54132,82
2252,Roger Mills,County,0500000US40129,3.8,37354,77
2253,Rogers,County,0500000US40131,4.7,46895,84
2254,Texas,County,0500000US40139,3.6,39437,76
2255,Tulsa,County,0500000US40143,2.7,34580,85
2256,Wagoner,County,0500000US40145,4.9,41838,84
2257,Washington,County,0500000US40147,5.6,30954,89
2258,Washita,County,0500000US40149,4,45627,89
2259,Woods,County,0500000US40151,5.7,35653,78
2260,Woodward,County,0500000US40153,5.3,56449,83
2261,Umatilla,County,0500000US41059,4.3,57656,77
2262,Wallowa,County,0500000US41063,3,33618,85
2263,Washington,County,0500000US41067,4.8,41646,74
2264,Wheeler,County,0500000US41069,2.9,35306,79
2265,Yamhill,County,0500000US41071,3.6,52896,79
2266,Baker,County,0500000US41001,5.5,50913,85
2267,Benton,County,0500000US41003,5.6,34462,87
2268,Clackamas,County,0500000US41005,4.9,35469,83
2269,Clatsop,County,0500000US41007,5.1,42640,78
2270,Columbia,County,0500000US41009,3.1,37107,83
2271,Coos,County,0500000US41011,5.8,43487,79
2272,Crook,County,0500000US41013,2.4,55966,79
2273,Curry,County,0500000US41015,2.6,52596,82
2274,Deschutes,County,0500000US41017,5.5,52878,81
2275,Douglas,County,0500000US41019,4.9,48377,72
2276,Gilliam,County,0500000US41021,2.4,31404,87
2277,Grant,County,0500000US41023,3.1,38726,81
2278,Harney,County,0500000US41025,2.3,48126,87
2279,Josephine,County,0500000US41033,5.7,45104,76
2280,Klamath,County,0500000US41035,4.3,38618,81
2281,Lane,County,0500000US41039,4.2,31463,87
2282,Lincoln,County,0500000US41041,3.7,54902,89
2283,Linn,County,0500000US41043,5.7,56427,79
2284,Marion,County,0500000US41047,2.5,31410,81
2285,Multnomah,County,0500000US41051,5.5,35245,73
2286,Sherman,County,0500000US41055,4.8,38672,84
2287,Union,County,0500000US41061,3.5,36284,78
2288,Wasco,County,0500000US41065,5,32801,73
2289,Hood River,County,0500000US41027,2.3,43121,83
2290,Jackson,County,0500000US41029,4.3,40730,84
2291,Jefferson,County,0500000US41031,2.8,47679,86
2292,Lake,County,0500000US41037,3.3,30179,82
2293,Malheur,County,0500000US41045,3.8,34600,72
2294,Morrow,County,0500000US41049,2.9,38451,85
2295,Polk,County,0500000US41053,4.7,50673,80
2296,Tillamook,County,0500000US41057,4.3,40786,80
2297,Bedford,County,0500000US42009,2.5,56364,86
2298,Berks,County,0500000US42011,3.4,55356,86
2299,Blair,County,0500000US42013,3.6,36313,72
2300,Butler,County,0500000US42019,5.5,39122,82
2301,Cambria,County,0500000US42021,3.2,40265,78
2302,Carbon,County,0500000US42025,5.5,35711,72
2303,Clinton,County,0500000US42035,5.9,31166,86
2304,Columbia,County,0500000US42037,4.9,52044,82
2305,Crawford,County,0500000US42039,3.2,56849,89
2306,Elk,County,0500000US42047,2.7,41009,80
2307,Forest,County,0500000US42053,5.6,32650,77
2308,Fulton,County,0500000US42057,4.1,52485,82
2309,Indiana,County,0500000US42063,3.4,43875,72
2310,Jefferson,County,0500000US42065,3.7,56062,77
2311,Juniata,County,0500000US42067,5.1,31791,86
2312,Lackawanna,County,0500000US42069,3.5,40039,75
2313,Lawrence,County,0500000US42073,4.2,39797,85
2314,Lebanon,County,0500000US42075,2.6,33204,86
2315,Lehigh,County,0500000US42077,5.5,43302,76
2316,Luzerne,County,0500000US42079,5,36998,88
2317,Adams,County,0500000US42001,4.9,47076,88
2318,Allegheny,County,0500000US42003,5.4,57784,88
2319,Armstrong,County,0500000US42005,4.5,47879,85
2320,Beaver,County,0500000US42007,2.7,48180,87
2321,Bradford,County,0500000US42015,2.4,44004,78
2322,Bucks,County,0500000US42017,4.9,57735,75
2323,Centre,County,0500000US42027,3.5,44692,89
2324,Chester,County,0500000US42029,3,49214,74
2325,Clarion,County,0500000US42031,5,47437,78
2326,Clearfield,County,0500000US42033,5.3,42983,87
2327,Cumberland,County,0500000US42041,2.8,41449,72
2328,Dauphin,County,0500000US42043,2.8,30031,88
2329,Delaware,County,0500000US42045,5.7,45872,81
2330,Erie,County,0500000US42049,2.6,53693,86
2331,Fayette,County,0500000US42051,3.5,51926,76
2332,Franklin,County,0500000US42055,4.4,41929,86
2333,Greene,County,0500000US42059,3.2,49307,83
2334,Huntingdon,County,0500000US42061,4.4,35172,88
2335,Lancaster,County,0500000US42071,3.8,40501,74
2336,McKean,County,0500000US42083,5.9,45043,89
2337,Monroe,County,0500000US42089,3.5,54284,81
2338,Montgomery,County,0500000US42091,4.1,36060,78
2339,Northampton,County,0500000US42095,4.4,42393,80
2340,Northumberland,County,0500000US42097,5.2,42408,79
2341,Perry,County,0500000US42099,4.7,46710,82
2342,Philadelphia,County,0500000US42101,3.8,38337,85
2343,Pike,County,0500000US42103,5.8,42557,78
2344,Somerset,County,0500000US42111,4.1,53119,72
2345,Warren,County,0500000US42123,4.2,46478,75
2346,Washington,County,0500000US42125,5,41911,76
2347,Wayne,County,0500000US42127,2.2,52359,78
2348,Westmoreland,County,0500000US42129,5.4,56111,88
2349,York,County,0500000US42133,3,44567,73
2350,Lycoming,County,0500000US42081,2.5,38884,83
2351,Mercer,County,0500000US42085,4.8,57177,86
2352,Mifflin,County,0500000US42087,5.8,43911,80
2353,Montour,County,0500000US42093,3.2,32255,84
2354,Potter,County,0500000US42105,4.5,54189,75
2355,Schuylkill,County,0500000US42107,3.2,39303,72
2356,Snyder,County,0500000US42109,5,43017,72
2357,Cameron,County,0500000US42023,4.4,55002,80
2358,Sullivan,County,0500000US42113,4.5,42986,81
2359,Susquehanna,County,0500000US42115,3.1,34279,88
2360,Tioga,County,0500000US42117,2.4,50741,75
2361,Union,County,0500000US42119,4.6,44418,89
2362,Venango,County,0500000US42121,5.8,51407,87
2363,Wyoming,County,0500000US42131,4.5,49075,88
2364,Bristol,County,0500000US44001,5.3,34803,73
2365,Kent,County,0500000US44003,5.6,56187,87
2366,Newport,County,0500000US44005,5.8,32291,89
2367,Providence,County,0500000US44007,3,41917,78
2368,Washington,County,0500000US44009,2.8,49322,89
2369,Cherokee,County,0500000US45021,4.7,50572,87
2370,Dillon,County,0500000US45033,5,53973,85
2371,Edgefield,County,0500000US45037,2.3,57337,87
2372,Fairfield,County,0500000US45039,3.9,56284,86
2373,Greenwood,County,0500000US45047,2.5,37889,82
2374,Kershaw,County,0500000US45055,2.9,56534,72
2375,Laurens,County,0500000US45059,3.8,50657,72
2376,McCormick,County,0500000US45065,2.5,42981,72
2377,Marlboro,County,0500000US45069,5.5,45749,78
2378,Orangeburg,County,0500000US45075,2.6,31420,77
2379,Richland,County,0500000US45079,4.5,49591,86
2380,Saluda,County,0500000US45081,5,43367,75
2381,York,County,0500000US45091,3.8,31657,74
2382,Chester,County,0500000US45023,3.3,47996,87
2383,Abbeville,County,0500000US45001,3.1,30065,86
2384,Aiken,County,0500000US45003,3.2,45823,76
2385,Allendale,County,0500000US45005,2.5,30409,83
2386,Anderson,County,0500000US45007,4.3,56840,77
2387,Bamberg,County,0500000US45009,5.8,39195,81
2388,Barnwell,County,0500000US45011,3.9,34454,88
2389,Beaufort,County,0500000US45013,2.6,51780,81
2390,Berkeley,County,0500000US45015,3.1,53247,83
2391,Calhoun,County,0500000US45017,4.3,33594,84
2392,Charleston,County,0500000US45019,3.3,57900,76
2393,Chesterfield,County,0500000US45025,3.2,32160,83
2394,Clarendon,County,0500000US45027,2.3,37410,73
2395,Colleton,County,0500000US45029,3.7,41540,89
2396,Darlington,County,0500000US45031,4,46061,82
2397,Dorchester,County,0500000US45035,5.1,36363,82
2398,Florence,County,0500000US45041,5.4,32211,73
2399,Georgetown,County,0500000US45043,3.9,56762,72
2400,Greenville,County,0500000US45045,4.1,48651,74
2401,Hampton,County,0500000US45049,3.4,47393,79
2402,Horry,County,0500000US45051,2.2,40364,88
2403,Jasper,County,0500000US45053,3.2,49612,82
2404,Lancaster,County,0500000US45057,2.5,47776,74
2405,Lee,County,0500000US45061,4.9,54150,88
2406,Lexington,County,0500000US45063,4.7,32744,85
2407,Marion,County,0500000US45067,5.9,41307,78
2408,Newberry,County,0500000US45071,5,47297,74
2409,Oconee,County,0500000US45073,2.4,52792,82
2410,Pickens,County,0500000US45077,5.4,38820,79
2411,Spartanburg,County,0500000US45083,4,52756,84
2412,Sumter,County,0500000US45085,2.3,45674,84
2413,Union,County,0500000US45087,2.7,41004,81
2414,Williamsburg,County,0500000US45089,5.1,46539,89
2415,Brown,County,0500000US46013,4.9,37377,75
2416,Brule,County,0500000US46015,3.7,47258,89
2417,Butte,County,0500000US46019,4.1,53216,78
2418,Campbell,County,0500000US46021,5.7,37122,72
2419,Clark,County,0500000US46025,4.8,36694,86
2420,Clay,County,0500000US46027,3.4,53137,87
2421,Codington,County,0500000US46029,4.9,42455,74
2422,Corson,County,0500000US46031,3.8,55058,80
2423,Custer,County,0500000US46033,5.9,53885,79
2424,Day,County,0500000US46037,4.9,52954,77
2425,Deuel,County,0500000US46039,3.5,41657,75
2426,Douglas,County,0500000US46043,5,30496,73
2427,Edmunds,County,0500000US46045,5.4,32583,80
2428,Fall River,County,0500000US46047,3.7,39385,87
2429,Faulk,County,0500000US46049,4.5,33732,76
2430,Grant,County,0500000US46051,4,50481,72
2431,Gregory,County,0500000US46053,5.5,55705,76
2432,Hand,County,0500000US46059,3.6,39125,82
2433,Hanson,County,0500000US46061,4.7,55347,87
2434,Harding,County,0500000US46063,3.9,48693,81
2435,Hughes,County,0500000US46065,2.9,30127,87
2436,Hutchinson,County,0500000US46067,5,40398,73
2437,Jackson,County,0500000US46071,2.8,41384,88
2438,Jerauld,County,0500000US46073,5.3,49002,77
2439,Kingsbury,County,0500000US46077,3.3,34250,74
2440,Lake,County,0500000US46079,2.9,52031,79
2441,Lawrence,County,0500000US46081,4.5,57642,87
2442,Lincoln,County,0500000US46083,2.7,42774,87
2443,Aurora,County,0500000US46003,3.9,34670,76
2444,Beadle,County,0500000US46005,4.7,35029,75
2445,Bennett,County,0500000US46007,3.2,43628,87
2446,Bon Homme,County,0500000US46009,2.4,56921,87
2447,Brookings,County,0500000US46011,4.4,41433,77
2448,Buffalo,County,0500000US46017,5.9,55126,81
2449,Charles Mix,County,0500000US46023,4.1,44344,88
2450,Davison,County,0500000US46035,5.9,30542,83
2451,Dewey,County,0500000US46041,3.9,52176,89
2452,Haakon,County,0500000US46055,2.4,57959,89
2453,Hyde,County,0500000US46069,3.6,42827,83
2454,Jones,County,0500000US46075,3.8,54235,81
2455,Lyman,County,0500000US46085,4.3,38320,84
2456,Meade,County,0500000US46093,2.7,37656,88
2457,Mellette,County,0500000US46095,3.3,31062,79
2458,Pennington,County,0500000US46103,3.8,54176,85
2459,Sanborn,County,0500000US46111,2.4,45856,78
2460,Stanley,County,0500000US46117,3.3,30342,84
2461,Tripp,County,0500000US46123,5.5,36717,82
2462,Turner,County,0500000US46125,3.1,32793,83
2463,Ziebach,County,0500000US46137,4.9,51627,81
2464,Roberts,County,0500000US46109,5.7,36394,89
2465,Shannon,County,0500000US46113,4.9,33743,82
2466,Spink,County,0500000US46115,5.1,52162,74
2467,Sully,County,0500000US46119,5.8,56236,77
2468,Todd,County,0500000US46121,3.3,40252,83
2469,Union,County,0500000US46127,4.7,50446,88
2470,Walworth,County,0500000US46129,4.1,45274,89
2471,Yankton,County,0500000US46135,2.3,51587,72
2472,Hamlin,County,0500000US46057,3.8,38618,88
2473,McCook,County,0500000US46087,4.2,49980,85
2474,McPherson,County,0500000US46089,4.4,56502,80
2475,Marshall,County,0500000US46091,4.8,43318,83
2476,Miner,County,0500000US46097,2.6,39321,74
2477,Minnehaha,County,0500000US46099,3.2,41488,87
2478,Moody,County,0500000US46101,5.2,31614,72
2479,Perkins,County,0500000US46105,2.8,43845,88
2480,Potter,County,0500000US46107,5,56480,83
2481,Hancock,County,0500000US47067,2.3,30002,85
2482,Hardin,County,0500000US47071,4.5,51047,72
2483,Haywood,County,0500000US47075,3.9,54735,76
2484,Henderson,County,0500000US47077,2.2,49363,86
2485,Houston,County,0500000US47083,3.8,47011,78
2486,Anderson,County,0500000US47001,5.3,44907,80
2487,Bedford,County,0500000US47003,2.3,45577,74
2488,Benton,County,0500000US47005,3.1,51698,75
2489,Blount,County,0500000US47009,4.4,54319,77
2490,Campbell,County,0500000US47013,5.8,47304,87
2491,Carter,County,0500000US47019,5.4,39041,76
2492,Cheatham,County,0500000US47021,3.9,55335,73
2493,Claiborne,County,0500000US47025,3.6,54787,75
2494,Cocke,County,0500000US47029,2.4,34246,77
2495,Coffee,County,0500000US47031,3,39187,80
2496,Crockett,County,0500000US47033,3.7,47716,84
2497,Cumberland,County,0500000US47035,3.9,46758,76
2498,Davidson,County,0500000US47037,4.5,35126,77
2499,DeKalb,County,0500000US47041,3.1,36665,89
2500,Fentress,County,0500000US47049,4,55225,87
2501,Gibson,County,0500000US47053,3.6,52389,82
2502,Giles,County,0500000US47055,4.6,52384,74
2503,Grainger,County,0500000US47057,5.5,31016,75
2504,Greene,County,0500000US47059,3.6,49083,85
2505,Hamblen,County,0500000US47063,4.9,47284,88
2506,Hamilton,County,0500000US47065,2.4,37813,85
2507,Hardeman,County,0500000US47069,4.6,37056,82
2508,Hawkins,County,0500000US47073,2.5,51318,73
2509,Henry,County,0500000US47079,3.7,50980,78
2510,Hickman,County,0500000US47081,3.2,31707,85
2511,Humphreys,County,0500000US47085,4.3,44384,85
2512,Jefferson,County,0500000US47089,5,31546,82
2513,Johnson,County,0500000US47091,5.2,35673,89
2514,Knox,County,0500000US47093,2.8,30904,84
2515,Lauderdale,County,0500000US47097,4.9,43429,87
2516,Loudon,County,0500000US47105,2.3,42823,79
2517,McMinn,County,0500000US47107,4.5,32976,87
2518,Marshall,County,0500000US47117,3,49555,84
2519,Maury,County,0500000US47119,2.3,47725,76
2520,Meigs,County,0500000US47121,5.3,48512,72
2521,Monroe,County,0500000US47123,4.9,40345,82
2522,Moore,County,0500000US47127,3.5,39458,87
2523,Morgan,County,0500000US47129,4.6,42261,79
2524,Perry,County,0500000US47135,5.5,30593,72
2525,Putnam,County,0500000US47141,3.7,43983,87
2526,Rhea,County,0500000US47143,5.9,39092,88
2527,Roane,County,0500000US47145,5.1,46232,88
2528,Rutherford,County,0500000US47149,5.2,55057,87
2529,Scott,County,0500000US47151,4.1,34527,85
2530,Sevier,County,0500000US47155,4.2,48996,86
2531,Smith,County,0500000US47159,2.5,55835,80
2532,Sullivan,County,0500000US47163,4.3,32210,73
2533,Sumner,County,0500000US47165,4.9,32615,77
2534,Tipton,County,0500000US47167,2.5,44107,80
2535,Weakley,County,0500000US47183,5.9,33460,76
2536,White,County,0500000US47185,4.4,41814,79
2537,Williamson,County,0500000US47187,3.1,48668,73
2538,Wilson,County,0500000US47189,5.1,45891,84
2539,Bledsoe,County,0500000US47007,3.6,55025,87
2540,Bradley,County,0500000US47011,5.3,43421,80
2541,Cannon,County,0500000US47015,3.9,49705,88
2542,Carroll,County,0500000US47017,4.6,42102,87
2543,Chester,County,0500000US47023,3.4,34054,89
2544,Clay,County,0500000US47027,4.8,50194,74
2545,Decatur,County,0500000US47039,3.1,33110,87
2546,Dickson,County,0500000US47043,5.2,57031,85
2547,Dyer,County,0500000US47045,2.4,56065,86
2548,Fayette,County,0500000US47047,5.3,55572,82
2549,Franklin,County,0500000US47051,4,47508,84
2550,Grundy,County,0500000US47061,3.3,49616,89
2551,Robertson,County,0500000US47147,2.7,52295,75
2552,Sequatchie,County,0500000US47153,4.1,32094,85
2553,Shelby,County,0500000US47157,3.4,55804,81
2554,Stewart,County,0500000US47161,3.4,49751,74
2555,Jackson,County,0500000US47087,5.6,35407,72
2556,Lake,County,0500000US47095,3.2,55450,84
2557,Lawrence,County,0500000US47099,4.5,36792,85
2558,Lewis,County,0500000US47101,3.6,54793,77
2559,Lincoln,County,0500000US47103,2.8,43777,84
2560,McNairy,County,0500000US47109,5,55323,89
2561,Macon,County,0500000US47111,4.1,39560,78
2562,Madison,County,0500000US47113,5.9,30523,73
2563,Marion,County,0500000US47115,5.3,33582,74
2564,Montgomery,County,0500000US47125,5,57013,85
2565,Obion,County,0500000US47131,2.7,39341,72
2566,Overton,County,0500000US47133,5.2,43359,81
2567,Pickett,County,0500000US47137,2.3,41291,73
2568,Polk,County,0500000US47139,2.5,39468,84
2569,Trousdale,County,0500000US47169,2.2,40715,73
2570,Unicoi,County,0500000US47171,4.3,32167,72
2571,Union,County,0500000US47173,5.8,35842,73
2572,Van Buren,County,0500000US47175,2.3,40077,83
2573,Warren,County,0500000US47177,4.3,41905,80
2574,Washington,County,0500000US47179,2.3,50018,73
2575,Wayne,County,0500000US47181,4.4,56362,88
2576,Grimes,County,0500000US48185,5.3,47387,84
2577,Hale,County,0500000US48189,3.7,33026,76
2578,Hall,County,0500000US48191,4.7,50469,83
2579,Hardin,County,0500000US48199,2.8,38858,73
2580,Harris,County,0500000US48201,4,36006,73
2581,Harrison,County,0500000US48203,2.7,38714,88
2582,Hemphill,County,0500000US48211,2.9,34715,77
2583,Henderson,County,0500000US48213,4.6,34695,75
2584,Hopkins,County,0500000US48223,4.3,31825,75
2585,Houston,County,0500000US48225,4.6,54512,84
2586,Hutchinson,County,0500000US48233,3,35462,84
2587,Jasper,County,0500000US48241,4.5,49431,81
2588,Jeff Davis,County,0500000US48243,3.6,42093,74
2589,Kenedy,County,0500000US48261,3.8,54060,87
2590,Kent,County,0500000US48263,5.6,47266,78
2591,King,County,0500000US48269,2.7,51183,75
2592,Kleberg,County,0500000US48273,4.9,35200,83
2593,Lamar,County,0500000US48277,4.5,37039,75
2594,Lee,County,0500000US48287,2.7,51819,89
2595,Leon,County,0500000US48289,3.1,32181,76
2596,Lipscomb,County,0500000US48295,5.8,49066,86
2597,Loving,County,0500000US48301,4.1,54183,80
2598,McMullen,County,0500000US48311,3.5,49630,84
2599,Madison,County,0500000US48313,3.6,57807,78
2600,Matagorda,County,0500000US48321,3.4,33502,83
2601,Menard,County,0500000US48327,3.8,41247,83
2602,Mills,County,0500000US48333,2.4,46161,84
2603,Montgomery,County,0500000US48339,5.7,44534,74
2604,Moore,County,0500000US48341,5.7,43889,73
2605,Morris,County,0500000US48343,4.5,51943,84
2606,Nacogdoches,County,0500000US48347,2.3,39000,86
2607,Navarro,County,0500000US48349,4.8,54594,75
2608,Nueces,County,0500000US48355,4.5,44327,73
2609,Hill,County,0500000US48217,5.9,46488,82
2610,Hockley,County,0500000US48219,4.3,55608,87
2611,Hood,County,0500000US48221,4.5,57984,80
2612,Howard,County,0500000US48227,3,46972,85
2613,Hudspeth,County,0500000US48229,4,39129,73
2614,Hunt,County,0500000US48231,4.4,33060,79
2615,Irion,County,0500000US48235,5.2,54550,86
2616,Jack,County,0500000US48237,3.2,53740,78
2617,Parker,County,0500000US48367,2.8,34649,73
2618,Pecos,County,0500000US48371,5,56132,76
2619,Polk,County,0500000US48373,2.8,42960,76
2620,Rains,County,0500000US48379,5.5,38137,80
2621,Reagan,County,0500000US48383,5.8,34447,86
2622,Red River,County,0500000US48387,2.3,41286,73
2623,Refugio,County,0500000US48391,3.2,49489,85
2624,San Augustine,County,0500000US48405,3.7,53738,84
2625,San Jacinto,County,0500000US48407,5.1,31697,76
2626,San Patricio,County,0500000US48409,3.4,49523,80
2627,San Saba,County,0500000US48411,3.4,49088,87
2628,Shelby,County,0500000US48419,5.1,30310,77
2629,Smith,County,0500000US48423,4.9,41758,78
2630,Somervell,County,0500000US48425,3.6,44648,79
2631,Sutton,County,0500000US48435,3.4,34780,72
2632,Terrell,County,0500000US48443,5.1,40777,87
2633,Throckmorton,County,0500000US48447,2.8,54398,85
2634,Travis,County,0500000US48453,4.3,32856,75
2635,Trinity,County,0500000US48455,2.2,45249,72
2636,Tyler,County,0500000US48457,4.4,35011,73
2637,Van Zandt,County,0500000US48467,2.2,35318,72
2638,Victoria,County,0500000US48469,5.2,49234,83
2639,Waller,County,0500000US48473,2.7,39792,87
2640,Ward,County,0500000US48475,4.1,33060,75
2641,Wharton,County,0500000US48481,5.6,40665,80
2642,Williamson,County,0500000US48491,2.6,53237,72
2643,Winkler,County,0500000US48495,4.8,56480,78
2644,Wood,County,0500000US48499,5.9,46988,76
2645,Zavala,County,0500000US48507,3.9,53960,73
2646,Gregg,County,0500000US48183,5.3,34754,81
2647,Hamilton,County,0500000US48193,4.3,33252,88
2648,Hansford,County,0500000US48195,5.1,48129,72
2649,Hardeman,County,0500000US48197,2.5,34724,77
2650,Hartley,County,0500000US48205,5.8,47867,89
2651,Haskell,County,0500000US48207,2.9,46801,77
2652,Hays,County,0500000US48209,4.8,49125,81
2653,Hidalgo,County,0500000US48215,3.3,32018,74
2654,Anderson,County,0500000US48001,3.4,40419,81
2655,Andrews,County,0500000US48003,2.7,31507,73
2656,Angelina,County,0500000US48005,3.5,35708,78
2657,Aransas,County,0500000US48007,5,35785,76
2658,Armstrong,County,0500000US48011,5.1,44880,72
2659,Austin,County,0500000US48015,5.1,37309,79
2660,Baylor,County,0500000US48023,2.9,34786,83
2661,Bee,County,0500000US48025,4.2,43704,84
2662,Bexar,County,0500000US48029,4.3,43999,79
2663,Bosque,County,0500000US48035,5.1,52670,89
2664,Bowie,County,0500000US48037,3.5,36679,82
2665,Brazoria,County,0500000US48039,5.4,42884,89
2666,Brazos,County,0500000US48041,4.3,57235,83
2667,Burleson,County,0500000US48051,2.2,30744,88
2668,Caldwell,County,0500000US48055,5.7,43468,72
2669,Calhoun,County,0500000US48057,3.2,49628,80
2670,Camp,County,0500000US48063,5.3,37799,73
2671,Cass,County,0500000US48067,3.1,37015,82
2672,Chambers,County,0500000US48071,5.9,47859,72
2673,Cherokee,County,0500000US48073,4.5,32570,85
2674,Cochran,County,0500000US48079,4.5,50232,86
2675,Coleman,County,0500000US48083,4.7,36429,77
2676,Comal,County,0500000US48091,4.1,39856,74
2677,Cottle,County,0500000US48101,2.8,30643,76
2678,Crane,County,0500000US48103,4.1,56994,84
2679,Crockett,County,0500000US48105,4.5,51708,77
2680,Dallas,County,0500000US48113,5.8,39613,87
2681,Delta,County,0500000US48119,4.4,51242,74
2682,Dickens,County,0500000US48125,2.3,42243,74
2683,Dimmit,County,0500000US48127,2.2,31552,83
2684,Ector,County,0500000US48135,3.7,31988,80
2685,Floyd,County,0500000US48153,4.2,30440,84
2686,Foard,County,0500000US48155,4.4,52971,76
2687,Fort Bend,County,0500000US48157,3.1,49860,77
2688,Freestone,County,0500000US48161,5.3,44930,86
2689,Galveston,County,0500000US48167,5,53556,85
2690,Glasscock,County,0500000US48173,4.2,54919,83
2691,Goliad,County,0500000US48175,3.4,54372,78
2692,Lynn,County,0500000US48305,3.1,30896,80
2693,McCulloch,County,0500000US48307,3.4,51951,85
2694,McLennan,County,0500000US48309,5.8,35173,78
2695,Marion,County,0500000US48315,4.9,32232,86
2696,Martin,County,0500000US48317,2.9,55710,83
2697,Mason,County,0500000US48319,4.1,44640,85
2698,Maverick,County,0500000US48323,4.7,36389,81
2699,Jackson,County,0500000US48239,3.7,34652,89
2700,Jefferson,County,0500000US48245,5.4,54667,81
2701,Jim Hogg,County,0500000US48247,2.8,55273,81
2702,Jim Wells,County,0500000US48249,4.2,44579,81
2703,Johnson,County,0500000US48251,5.7,55898,81
2704,Jones,County,0500000US48253,3,56081,87
2705,Karnes,County,0500000US48255,3.5,47728,81
2706,Kaufman,County,0500000US48257,3.5,49498,72
2707,Kendall,County,0500000US48259,4.8,41838,80
2708,Kerr,County,0500000US48265,5.5,34125,86
2709,Kimble,County,0500000US48267,5.5,45803,76
2710,Kinney,County,0500000US48271,4.3,35274,88
2711,Knox,County,0500000US48275,2.8,33206,84
2712,Lamb,County,0500000US48279,5.5,33962,84
2713,Lampasas,County,0500000US48281,4,50716,80
2714,La Salle,County,0500000US48283,3.5,30544,82
2715,Lavaca,County,0500000US48285,4.4,39690,85
2716,Liberty,County,0500000US48291,4.1,42548,89
2717,Limestone,County,0500000US48293,5.2,34034,81
2718,Live Oak,County,0500000US48297,4,37855,73
2719,Llano,County,0500000US48299,4.5,47245,80
2720,Lubbock,County,0500000US48303,3.5,42859,72
2721,Sabine,County,0500000US48403,3.6,40788,79
2722,Schleicher,County,0500000US48413,4.3,42302,80
2723,Scurry,County,0500000US48415,3.8,36415,84
2724,Shackelford,County,0500000US48417,4.3,33907,86
2725,Sherman,County,0500000US48421,5.7,37259,77
2726,Starr,County,0500000US48427,5.8,36189,75
