Code,Longitude,Latitude,County,State,City,Name,ID2,ID,Depart,
CLE,-81.84939667,41.41089417,USA,OH,Cleveland,Cleveland-Hopkins Intl,905.5,906,0,0
SRQ,-82.55411111,27.39533333,USA,FL,Sarasota,Sarasota Bradenton International,906,906,1,0
CLE,-81.84939667,41.41089417,USA,OH,Cleveland,Cleveland-Hopkins Intl,906.5,907,0,0
STL,-90.35998972,38.74768694,USA,MO,St Louis,Lambert-St Louis International,907,907,1,0
CLE,-81.84939667,41.41089417,USA,OH,Cleveland,Cleveland-Hopkins Intl,907.5,908,0,0
SYR,-76.10631056,43.11118694,USA,NY,Syracuse,Syracuse-Hancock Intl,908,908,1,0
CLE,-81.84939667,41.41089417,USA,OH,Cleveland,Cleveland-Hopkins Intl,908.5,909,0,0
TPA,-82.53325,27.97547222,USA,FL,Tampa,Tampa International,909,909,1,0
CLE,-81.84939667,41.41089417,USA,OH,Cleveland,Cleveland-Hopkins Intl,909.5,910,0,0
TUL,-95.88824167,36.19837222,USA,OK,Tulsa,Tulsa International,910,910,1,0
CLE,-81.84939667,41.41089417,USA,OH,Cleveland,Cleveland-Hopkins Intl,910.5,911,0,0
TYS,-83.99285583,35.81248722,USA,TN,Knoxville,McGhee-Tyson,911,911,1,0
CLL,-96.36382417,30.58858944,USA,TX,College Station,Easterwood,911.5,912,0,0
DFW,-97.0372,32.89595056,USA,TX,Dallas-Fort Worth,Dallas-Fort Worth International,912,912,1,0
CLL,-96.36382417,30.58858944,USA,TX,College Station,Easterwood,912.5,913,0,0
IAH,-95.33972222,29.98047222,USA,TX,Houston,George Bush Intercontinental,913,913,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,913.5,914,0,0
ABE,-75.44040167,40.65236278,USA,PA,Allentown,Lehigh Valley International,914,914,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,914.5,915,0,0
AGS,-81.96449611,33.369955,USA,GA,Augusta,Bush,915,915,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,915.5,916,0,0
ALB,-73.80297861,42.74811944,USA,NY,Albany,Albany Cty,916,916,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,916.5,917,0,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,917,917,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,917.5,918,0,0
ATW,-88.51947556,44.25740806,USA,WI,Appleton,Outagamie County Regional,918,918,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,918.5,919,0,0
AUS,-97.66987194,30.19453278,USA,TX,Austin,Austin-Bergstrom International,919,919,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,919.5,920,0,0
BDL,-72.68322833,41.93887417,USA,CT,Windsor Locks,Bradley International,920,920,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,920.5,921,0,0
BHM,-86.75354972,33.56294306,USA,AL,Birmingham,Birmingham International,921,921,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,921.5,922,0,0
BNA,-86.67818222,36.12447667,USA,TN,Nashville,Nashville International,922,922,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,922.5,923,0,0
BOS,-71.00517917,42.3643475,USA,MA,Boston,Gen Edw L Logan Intl,923,923,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,923.5,924,0,0
BUF,-78.73216667,42.94052472,USA,NY,Buffalo,Buffalo Niagara Intl,924,924,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,924.5,925,0,0
BWI,-76.66819833,39.17540167,USA,MD,Baltimore,Baltimore-Washington International,925,925,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,925.5,926,0,0
CHS,-80.04050583,32.89864639,USA,SC,Charleston,Charleston AFB/International,926,926,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,926.5,927,0,0
CLE,-81.84939667,41.41089417,USA,OH,Cleveland,Cleveland-Hopkins Intl,927,927,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,927.5,928,0,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,928,928,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,928.5,929,0,0
CVG,-84.6621725,39.04614278,USA,KY,Covington,Cincinnati Northern Kentucky Intl,929,929,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,929.5,930,0,0
DAB,-81.05805556,29.17991667,USA,FL,Daytona Beach,Daytona Beach International,930,930,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,930.5,931,0,0
DCA,-77.03772222,38.85208333,USA,VA,Arlington,Ronald Reagan Washington National,931,931,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,931.5,932,0,0
DEN,-104.6670019,39.85840806,USA,CO,Denver,Denver Intl,932,932,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,932.5,933,0,0
DFW,-97.0372,32.89595056,USA,TX,Dallas-Fort Worth,Dallas-Fort Worth International,933,933,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,933.5,934,0,0
DTW,-83.34883583,42.21205889,USA,MI,Detroit,Detroit Metropolitan-Wayne County,934,934,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,934.5,935,0,0
EGE,-106.9176953,39.64256778,USA,CO,Eagle,Eagle County Regional,935,935,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,935.5,936,0,0
EWR,-74.16866056,40.69249722,USA,NJ,Newark,Newark Intl,936,936,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,936.5,937,0,0
FAY,-78.88,34.99147222,USA,NC,Fayetteville,Fayetteville Municipal,937,937,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,937.5,938,0,0
FLL,-80.15275,26.07258333,USA,FL,Ft. Lauderdale,Fort Lauderdale-Hollywood Int'l,938,938,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,938.5,939,0,0
GRR,-85.52276778,42.88081972,USA,MI,Grand Rapids,Kent County International,939,939,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,939.5,940,0,0
GSO,-79.9372975,36.09774694,USA,NC,Greensboro,Piedmont Triad International,940,940,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,940.5,941,0,0
HSV,-86.77310944,34.6404475,USA,AL,Huntsville,Huntsville International,941,941,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,941.5,942,0,0
IAD,-77.45580972,38.94453194,USA,VA,Chantilly,Washington Dulles International,942,942,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,942.5,943,0,0
IAH,-95.33972222,29.98047222,USA,TX,Houston,George Bush Intercontinental,943,943,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,943.5,944,0,0
ILM,-77.90255556,34.27061111,USA,NC,Wilmington,Wilmington International,944,944,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,944.5,945,0,0
IND,-86.29438417,39.71732917,USA,IN,Indianapolis,Indianapolis International,945,945,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,945.5,946,0,0
JAX,-81.68786111,30.49405556,USA,FL,Jacksonville,Jacksonville International,946,946,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,946.5,947,0,0
JFK,-73.77892556,40.63975111,USA,NY,New York,John F Kennedy Intl,947,947,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,947.5,948,0,0
LAS,-115.1523333,36.08036111,USA,NV,Las Vegas,McCarran International,948,948,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,948.5,949,0,0
LAX,-118.4080744,33.94253611,USA,CA,Los Angeles,Los Angeles International,949,949,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,949.5,950,0,0
LGA,-73.87260917,40.77724306,USA,NY,New York,LaGuardia,950,950,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,950.5,951,0,0
LIT,-92.22424556,34.72939611,USA,AR,Little Rock,Adams,951,951,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,951.5,952,0,0
MCI,-94.71390556,39.29760528,USA,MO,Kansas City,Kansas City International,952,952,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,952.5,953,0,0
MCO,-81.31602778,28.42888889,USA,FL,Orlando,Orlando International,953,953,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,953.5,954,0,0
MDT,-76.76340361,40.19349528,USA,PA,Harrisburg,Harrisburg Intl,954,954,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,954.5,955,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,955,955,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,955.5,956,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,956,956,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,956.5,957,0,0
MHT,-71.43705583,42.93451639,USA,NH,Manchester,Manchester,957,957,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,957.5,958,0,0
MIA,-80.29055556,25.79325,USA,FL,Miami,Miami International,958,958,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,958.5,959,0,0
MKE,-87.89658333,42.94722222,USA,WI,Milwaukee,General Mitchell International,959,959,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,959.5,960,0,0
MSP,-93.2169225,44.88054694,USA,MN,Minneapolis,Minneapolis-St Paul Intl,960,960,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,960.5,961,0,0
MSY,-90.25802778,29.99338889,USA,LA,New Orleans,New Orleans International,961,961,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,961.5,962,0,0
MYR,-78.92833333,33.67975,USA,SC,Myrtle Beach,Myrtle Beach International,962,962,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,962.5,963,0,0
OAJ,-77.61213778,34.82916444,USA,NC,Jacksonville,Albert J Ellis,963,963,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,963.5,964,0,0
ORD,-87.90446417,41.979595,USA,IL,Chicago,Chicago O'Hare International,964,964,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,964.5,965,0,0
ORF,-76.20122222,36.89461111,USA,VA,Norfolk,Norfolk International,965,965,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,965.5,966,0,0
PBI,-80.09559417,26.68316194,USA,FL,West Palm Beach,Palm Beach International,966,966,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,966.5,967,0,0
PDX,-122.5975,45.58872222,USA,OR,Portland,Portland Intl,967,967,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,967.5,968,0,0
PHL,-75.24114083,39.87195278,USA,PA,Philadelphia,Philadelphia Intl,968,968,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,968.5,969,0,0
PHX,-112.0080556,33.43416667,USA,AZ,Phoenix,Phoenix Sky Harbor International,969,969,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,969.5,970,0,0
PIT,-80.23287083,40.49146583,USA,PA,Pittsburgh,Pittsburgh International,970,970,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,970.5,971,0,0
PNS,-87.18744444,30.47330556,USA,FL,Pensacola,Pensacola Regional,971,971,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,971.5,972,0,0
PVD,-71.42822111,41.72399917,USA,RI,Providence,Theodore F Green State,972,972,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,972.5,973,0,0
PWM,-70.30875,43.64616667,USA,ME,Portland,Portland International Jetport,973,973,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,973.5,974,0,0
RDU,-78.78747222,35.87763889,USA,NC,Raleigh,Raleigh-Durham International,974,974,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,974.5,975,0,0
RIC,-77.31966667,37.50516667,USA,VA,Richmond,Richmond International,975,975,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,975.5,976,0,0
ROC,-77.67238389,43.11886611,USA,NY,Rochester,Greater Rochester Int'l,976,976,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,976.5,977,0,0
RSW,-81.75516667,26.53616667,USA,FL,Ft. Myers,Southwest Florida International,977,977,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,977.5,978,0,0
SAN,-117.1896567,32.73355611,USA,CA,San Diego,San Diego International-Lindbergh,978,978,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,978.5,979,0,0
SAT,-98.46977778,29.53369444,USA,TX,San Antonio,San Antonio International,979,979,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,979.5,980,0,0
SAV,-81.20213889,32.12758333,USA,GA,Savannah,Savannah International,980,980,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,980.5,981,0,0
SDF,-85.736,38.17438889,USA,KY,Louisville,Louisville International-Standiford,981,981,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,981.5,982,0,0
SEA,-122.3093131,47.44898194,USA,WA,Seattle,Seattle-Tacoma Intl,982,982,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,982.5,983,0,0
SFO,-122.3748433,37.61900194,USA,CA,San Francisco,San Francisco International,983,983,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,983.5,984,0,0
SJU,-66.00183333,18.43941667,USA,PR,San Juan,Luis Munoz Marin International,984,984,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,984.5,985,0,0
SLC,-111.9777731,40.78838778,USA,UT,Salt Lake City,Salt Lake City Intl,985,985,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,985.5,986,0,0
SMF,-121.5907669,38.69542167,USA,CA,Sacramento,Sacramento International,986,986,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,986.5,987,0,0
SRQ,-82.55411111,27.39533333,USA,FL,Sarasota,Sarasota Bradenton International,987,987,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,987.5,988,0,0
STL,-90.35998972,38.74768694,USA,MO,St Louis,Lambert-St Louis International,988,988,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,988.5,989,0,0
STT,-64.97336111,18.33730556,USA,VI,Charlotte Amalie,Cyril E. King,989,989,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,989.5,990,0,0
STX,-64.79855556,17.70188889,USA,VI,Christiansted,Henry E. Rohlsen,990,990,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,990.5,991,0,0
SYR,-76.10631056,43.11118694,USA,NY,Syracuse,Syracuse-Hancock Intl,991,991,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,991.5,992,0,0
TLH,-84.35033333,30.39652778,USA,FL,Tallahassee,Tallahassee Regional,992,992,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,992.5,993,0,0
TPA,-82.53325,27.97547222,USA,FL,Tampa,Tampa International,993,993,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,993.5,994,0,0
TRI,-82.40742056,36.47521417,USA,TN,Bristol,Tri-Cities Regional,994,994,1,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,994.5,995,0,0
TUS,-110.9410278,32.11608333,USA,AZ,Tucson,Tucson International,995,995,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,995.5,996,0,0
ATL,-84.42694444,33.64044444,USA,GA,Atlanta,William B Hartsfield-Atlanta Intl,996,996,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,996.5,997,0,0
BNA,-86.67818222,36.12447667,USA,TN,Nashville,Nashville International,997,997,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,997.5,998,0,0
BOS,-71.00517917,42.3643475,USA,MA,Boston,Gen Edw L Logan Intl,998,998,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,998.5,999,0,0
BWI,-76.66819833,39.17540167,USA,MD,Baltimore,Baltimore-Washington International,999,999,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,999.5,1000,0,0
CLE,-81.84939667,41.41089417,USA,OH,Cleveland,Cleveland-Hopkins Intl,1000,1000,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1000.5,1001,0,0
CLT,-80.94312583,35.21401111,USA,NC,Charlotte,Charlotte/Douglas International,1001,1001,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1001.5,1002,0,0
CVG,-84.6621725,39.04614278,USA,KY,Covington,Cincinnati Northern Kentucky Intl,1002,1002,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1002.5,1003,0,0
DCA,-77.03772222,38.85208333,USA,VA,Arlington,Ronald Reagan Washington National,1003,1003,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1003.5,1004,0,0
DEN,-104.6670019,39.85840806,USA,CO,Denver,Denver Intl,1004,1004,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1004.5,1005,0,0
DFW,-97.0372,32.89595056,USA,TX,Dallas-Fort Worth,Dallas-Fort Worth International,1005,1005,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1005.5,1006,0,0
DTW,-83.34883583,42.21205889,USA,MI,Detroit,Detroit Metropolitan-Wayne County,1006,1006,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1006.5,1007,0,0
EWR,-74.16866056,40.69249722,USA,NJ,Newark,Newark Intl,1007,1007,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1007.5,1008,0,0
GRB,-88.12959,44.48507333,USA,WI,Green Bay,Austin Straubel International,1008,1008,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1008.5,1009,0,0
GRR,-85.52276778,42.88081972,USA,MI,Grand Rapids,Kent County International,1009,1009,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1009.5,1010,0,0
IAH,-95.33972222,29.98047222,USA,TX,Houston,George Bush Intercontinental,1010,1010,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1010.5,1011,0,0
ICT,-97.43304583,37.64995889,USA,KS,Wichita,Wichita Mid-Continent,1011,1011,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1011.5,1012,0,0
JFK,-73.77892556,40.63975111,USA,NY,New York,John F Kennedy Intl,1012,1012,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1012.5,1013,0,0
LAS,-115.1523333,36.08036111,USA,NV,Las Vegas,McCarran International,1013,1013,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1013.5,1014,0,0
LAX,-118.4080744,33.94253611,USA,CA,Los Angeles,Los Angeles International,1014,1014,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1014.5,1015,0,0
LGA,-73.87260917,40.77724306,USA,NY,New York,LaGuardia,1015,1015,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1015.5,1016,0,0
MCI,-94.71390556,39.29760528,USA,MO,Kansas City,Kansas City International,1016,1016,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1016.5,1017,0,0
MCO,-81.31602778,28.42888889,USA,FL,Orlando,Orlando International,1017,1017,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1017.5,1018,0,0
MDW,-87.75242444,41.7859825,USA,IL,Chicago,Chicago Midway,1018,1018,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1018.5,1019,0,0
MEM,-89.97666667,35.04241667,USA,TN,Memphis,Memphis International,1019,1019,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1019.5,1020,0,0
MIA,-80.29055556,25.79325,USA,FL,Miami,Miami International,1020,1020,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1020.5,1021,0,0
MKE,-87.89658333,42.94722222,USA,WI,Milwaukee,General Mitchell International,1021,1021,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1021.5,1022,0,0
MSP,-93.2169225,44.88054694,USA,MN,Minneapolis,Minneapolis-St Paul Intl,1022,1022,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1022.5,1023,0,0
OMA,-95.89417306,41.30251861,USA,NE,Omaha,Eppley Airfield,1023,1023,1,0
CMH,-82.89188278,39.99798528,USA,OH,Columbus,Port Columbus Intl,1023.5,1024,0,0
ORD,-87.90446417,41.979595,USA,IL,Chicago,Chicago O'Hare International,1024,1024,1,0
